Date,COP,KWEB,ABNB,RXRX,AAPL,VRTX,ASTS,XSW,GS,RGTI,XLF,DUK,OKLO,UFO,REGN,LMT,QBTS,BABA,EOG,XOM,BEAM,ITB,ARKX,AMGN,AIQ,QTUM,PHM,MU,LIN,TOL,NLR,RTX,AEM,IPAY,MARA,XLI,APD,IDNA,RIOT,VRT,INTC,PACB,AXP,LEU,AMZN,MRK,XHB,PEJ,SNPS,SHW,XLP,DELL,ADBE,TWST,RCL,OKTA,DTCR,SO,UNH,LLY,MS,GLD,STX,LUNR,MAR,FTNT,SMR,COIN,V,MRVL,WFC,KO,WGMI,CDNS,TSM,TXN,IBIT,CIEN,MAGS,QCOM,PLTR,CVX,BIIB,GRID,TAN,JPM,URA,FSLR,COST,FINX,OIH,RKLB,XLRE,AMAT,ZS,XLV,BWXT,LHX,GD,HOOD,XAR,NOC,BAC,WPM,GOOGL,NXT,EDIT,CRSP,PPA,ICLN,JNJ,XOP,CCJ,XBI,JD,KTOS,ASML,KBE,CIBR,GDXJ,IONQ,PDD,PEP,TSLA,ABBV,INTU,FCX,NUE,SPY,CRM,NEM,ENPH,CEG,DAL,PG,MSFT,VST,BEKE,DHI,HACK,ETN,SLB,META,BUG,PFE,COF,B,GDX,UAL,URNM,SMH,CQQQ,PYPL,XLC,AMD,IBB,BIDU,IAI,KBWB,NEE,NTLA,RUN,ITA,NVR,ORCL,AVAV,ARKG,GILD,MA
2024-11-20,4092700,12487300,5537400,17004200,35169600,1651100,9313000,15100,1528600,15851400,33932500,2325500,17352100,16300,654500,994300,21536500,15174500,2063000,11360900,1212100,1067800,188600,4759200,487000,69400,1133100,10490600,1928700,720800,232900,3990700,1216700,18400,124501400,6527600,1694300,26200,42781600,10605600,50191500,8393200,2387400,1453500,32769000,12136800,1150500,36000,734400,1440800,7687200,4814200,1874900,759900,1883400,2087400,94400,4239900,3928600,5158900,5125600,6630700,1875600,12758700,938600,5026800,8739800,22875200,6349900,6532100,14415400,18904900,824200,1716600,10624500,7344400,70154500.0,1023800,952400,14483000,59182200,6391300,1630700,117600,954700,9015300,3231300,2509300,1452100,83500,374200,17269700,3198700,6197300,1212300,9328800,803200,806600,1766400,36004100,189300,533500,28021000,1171000,18997100,1738000,2817500,1948000,197500,2948900,9061300,2246300,4440400,10534700,8294500,1207600,1677800,1277000,498100,3214300,28874800,13305500,5067300,66340700,7135600,1880700,8733700,2260600,50032600,3763500,7880500,3989300,2567600,10922900,7081100,19191700,4446700,6814100,1528100,59800,1464000,8329600,9797300,192600,46170800,2310300,26311200,16236500,5298800,621900,7585600,49600,6076300,3069500,28843100,1272300,2700600,29300,654200,7065200,4478100,9541100,402600,26000,4860200,719100,2233100,4781700,2409400
2024-11-21,12535500,17717300,4061100,12353700,42108300,1507700,11425100,28500,2281900,34339100,50881800,3095300,24754700,25100,973000,1321700,33057500,15869200,2875400,14675400,1010200,1380200,230700,3553200,440900,147900,1510500,18915200,2072800,925900,388300,4847900,1408600,41200,166260600,9677300,1972000,44300,55190500,10137200,58928400,8049500,2410300,1269500,58800000,15670300,1023700,24400,864500,2588500,8185800,6619700,2002100,804200,1403500,6452900,94200,5635600,2722900,4143200,5547400,7646400,1744500,35652400,944500,4379700,11882000,25187400,5757100,9535100,20068200,17292300,1174600,1132000,18137300,8080300,93957600.0,1286100,1209100,10685800,56336700,7945200,1885800,217100,858500,8783500,3154900,2101300,2320500,47100,888800,28114900,3070100,8917400,1836300,7969600,1105300,858800,1832200,27042400,185900,609800,45336500,1093700,59734400,1703500,2893100,2094600,298400,2642200,10141100,2498900,6295800,11717000,9256800,1114700,2859000,2287000,1022900,6456600,43881800,33970400,5977000,58011700,6847700,2318300,8872100,1738900,46750300,8364200,8421100,4191400,3586400,9931500,6240400,20780200,7868500,11141900,2255000,95700,1632100,11529000,11154700,519500,45048400,3628200,25000300,21175800,6127000,384900,8825400,113700,7250100,3833900,29311400,1324300,8366600,64500,1704400,8908500,3970900,8388800,390900,22300,11394300,537400,1702500,4057300,3077300
2024-11-22,7516200,21889700,6301100,13702400,38168300,1270400,6095400,45700,1733700,96688100,42050800,2008700,15343200,42200,1029400,1311000,84835600,24999200,2545800,13323400,1187200,1109400,211600,3053200,399500,125700,1316700,12063700,1864800,1241700,405900,3585200,1496700,17100,105262400,7924300,2200200,17000,31252600,4944000,36784700,8725000,3788900,1802400,31530800,14031200,1995400,89700,900000,1619900,7703800,7688600,2287200,717500,1727700,4535100,304500,3440000,3197900,4015500,6334100,7503000,2675600,28479500,990300,4060500,11893200,12187200,5919200,7455200,14997400,19562200,604000,1373000,8838900,7861300,66020400.0,1419700,659600,5709300,61381700,7005900,1703700,145400,1156400,7997300,2811100,1731500,2078700,64600,859100,28378000,3333900,4242600,2035700,6330300,1058900,655800,1433900,21650100,101900,507500,37996200,5675400,38604600,1820800,2277400,1504300,266800,5269100,8266000,2363300,3873500,9684700,10254600,839900,1275600,1971000,367400,4461900,28146300,21499700,5846300,89140700,11328600,3294200,9109800,1276300,38226400,5649400,8038500,4867200,2471600,6625400,10609800,24814600,6993300,10879600,2667400,63000,2407000,9015500,9164000,211000,41897000,2051500,21787100,19691300,6529300,621000,4746300,189600,6786000,3266100,21784700,1260000,5538700,46300,1494500,8165400,2409700,7179100,346200,32300,6879400,323200,2640800,4545900,3130400
2024-11-25,23447400,12408800,7930500,20459800,90152800,2168200,10795300,56400,2940800,274215800,47492500,4163000,18595600,61300,1196400,3613500,103614200,15120100,5440300,26580300,1217300,2964400,345900,4695700,290100,326500,3181200,22837900,3835600,2088900,382000,8322400,2032000,29600,123760600,7411700,2640600,17200,27019400,10649700,91128400,8648100,3478400,935600,40685700,34659100,4413900,40400,918800,3291900,8243100,12208200,3320000,1302900,2433600,3238700,126300,5833900,5146200,5690500,8012300,10733100,4038900,18442800,1808400,8804500,11298900,14645900,14189300,9986300,28636600,36805300,1094000,1944100,14380000,9274400,69396700.0,1728600,919200,9189800,80640500,10702400,2091400,122600,1395600,10295400,4078000,3914500,3240900,74500,645900,40883200,4625700,8926500,1758200,6834300,948200,1268400,1569300,29944600,113400,1805800,42718600,4109500,33135300,2422200,5651400,2224500,203800,8666000,12256200,2822600,3792600,13456000,10780500,1162200,1511300,1830500,562700,8052100,31379300,11261800,8580400,95890900,12465000,2951500,13286800,2694000,42441400,7117200,19080300,9287500,3459600,7901300,19357000,27691100,7673800,11681100,4728600,81100,3559500,14173200,13599800,186900,57707600,4899200,24935400,31492500,5097500,581200,4562700,193800,12998300,4387200,30923100,3319900,4271400,41900,1869900,20803100,3837000,13651700,539700,51000,15138500,375800,3584200,10754100,4503900
2024-11-26,12073700,8594300,3228200,8515900,45986200,1327700,8295100,51000,2846500,126719200,28418400,2850500,9133400,16800,779800,1345800,32246000,10241500,3129600,14827300,716300,1451400,146500,17010300,354500,122800,1520800,19275700,2600000,1388700,187600,3175800,1905500,7300,91188100,6524900,1785000,14400,26449900,7680900,69613600,5964500,2130500,725600,41673700,9324100,1575000,41600,767700,1889300,6973600,12796200,2415700,652500,1615700,2875500,94100,3509100,2693600,6622600,8817300,4945900,2412500,16358900,1459100,4729300,8647700,13215700,7071500,9016200,19139100,14473300,709100,1144000,10186600,5260500,67423300.0,1086300,804500,9489900,46923600,7369500,1418000,149700,2937700,6212100,2743500,1790400,1438000,45700,643400,41464100,3183800,6517100,1277400,6018400,521500,765800,1095100,16612100,130800,849300,30301500,1664100,20486700,1676500,3228300,1189500,166200,2966700,5683500,2045300,3037400,8258500,12297200,1117800,1424100,1980400,425800,3181400,22521800,7430300,4653600,62295900,6947500,1784200,11821000,1728500,45621300,4492800,6383700,4432000,3881600,5499600,6276700,23458900,5331100,8272400,1826400,44600,2096100,11192300,10356600,92600,33001000,2327400,27768400,9924400,8317500,324700,4996500,84600,5610400,2513400,32092400,1801000,3131700,38000,671200,10563600,2178100,7227500,307200,20000,6427200,437900,1422200,4406500,2326800
2024-11-27,6237600,17796900,2657000,11323900,33498400,1006900,6972000,49300,1424500,62233600,31803700,2221900,7799500,16800,544800,890400,22772500,13607600,2004100,11079100,646600,667100,141900,6622800,326700,88200,1270800,17046400,2069100,970300,152900,3604000,1682500,6800,87941700,5561100,1293800,18400,29057500,7384600,53992300,7795200,1697000,787100,28061600,9802200,854100,19900,771600,2249100,7067800,38089700,2324200,692000,1103100,1855200,149000,3504700,2269800,2714700,5507800,6930600,1799200,11501300,1112900,3834700,10872100,13290800,5204300,8787900,19793900,13263400,1032900,932100,9895200,4732200,61783500.0,945800,1021400,6337900,53839900,7674500,1325100,112000,557100,5472300,960800,1714800,1499500,76700,282900,26623100,3531500,4348700,1559100,5952800,512800,551500,994500,15118500,72500,583400,23278400,900600,19266500,1187800,1641300,1013900,101700,2486300,4140400,1154100,2241000,7695300,15475000,911500,1231800,1682500,444600,5076800,24277900,9343900,3622900,57896400,5271500,1376100,7050400,1098800,34000200,7471500,7045300,3892800,2298200,5557400,5522900,18332400,4819900,7305700,1865300,48400,1117300,8297200,7200200,198400,28242100,1561100,21836300,15286800,3145700,231400,6911600,251500,5477900,2413700,30175300,1151100,3907000,125100,601500,8689700,2168100,7671800,309500,12400,8368800,259900,1905500,5527200,2086300
2024-11-29,3918700,10065900,2664200,13378100,28481400,770600,4272800,34100,1170200,116979800,15178400,1899500,8951100,31600,489800,658200,32853500,7553500,1837700,9426500,568900,532800,124900,2232800,148400,99900,1072700,13729400,1351500,359200,187900,2728600,889600,10500,89541900,3091500,769800,19300,21894800,3018300,36616800,8292100,1326600,838100,24892400,6081200,752200,6900,598600,1373200,4982600,9534500,1450200,508400,787000,2132600,31300,2364000,2010800,2206900,4068200,2708500,1460300,19876000,702400,2124100,11582300,9550200,3853300,7131600,9785000,10648400,685300,888700,8045300,3167400,30337300.0,667600,507500,6112000,30104000,5077000,1109600,86800,572800,5494800,1920800,2144900,1095900,23000,180600,19870500,3737500,5944400,943500,3521200,324000,442000,538200,13399500,48300,336700,23262000,356700,14257200,1483600,1402900,757700,173000,1644000,5687800,681200,2813800,4062400,6108800,593100,1706500,1447700,242400,2337500,23227400,9806500,2799300,37167600,2710700,828900,6512500,920700,30177400,3517600,6192900,2790900,1185700,3111400,3823700,16271900,2475800,4926400,1148800,45500,991700,4143300,7130500,49200,22023000,1132300,10448700,7275300,1522900,211100,5607400,124500,4469700,1960500,16085700,1585100,2495700,32500,648800,6186500,1399200,4635100,116700,13600,4628000,199700,1280600,3851000,1760600
2024-12-02,5939700,11003200,3608700,20357600,48137100,960000,7411200,31700,1804100,134814900,55483600,3429900,8530300,60200,896200,1115600,31240300,16537200,2835100,12687300,1037300,925300,254900,4677800,290500,129400,1615500,16525600,1801800,722100,195200,4468700,1179300,10700,125972900,6217500,766200,16300,21982800,5331900,150497900,9086300,2166900,1011700,39523200,13703100,1267900,17600,742500,1538700,10750100,13328000,2006900,739400,1832800,4462200,130800,4030000,3364900,2895600,5512100,4765000,2476800,17859100,1574300,4379500,9770100,11221100,5597500,17482000,18274500,16500100,581100,1697700,16646900,6373900,52619400.0,1245100,1551900,9812700,46405000,6229600,1663600,187600,1125500,8899700,2388900,3843900,1955800,54400,285600,41206900,4837300,9100600,5485600,6220800,438900,970800,1936800,16071000,155400,479600,35891500,985000,23789100,1796600,2371000,3655300,130200,2541100,6946500,2221100,3098300,13563200,7745100,851800,2325900,2207200,386100,3109500,28440400,10655700,4967400,77986500,3936600,1502100,14413000,1837300,31746000,6063400,12596900,3823300,1908400,6299600,5728200,20207200,4843800,5333500,1661600,64700,1131000,8511400,12522400,94300,43866400,2504500,19835200,16539100,3468200,468000,8070300,158000,7273500,4975900,33102400,991100,2533500,481600,1371900,11361500,2247700,6468700,307100,22800,8859700,473800,2295200,5023100,2355100
2024-12-03,5862600,9377200,4681000,11619100,38861000,1181700,5818600,20700,1718100,78645700,46924300,2440600,13083700,36200,649800,1188400,24919200,13660700,2362100,11756600,804200,479800,101700,5468800,323000,100600,880800,23479700,1868300,770200,390700,3620300,1911000,7500,60750200,4528000,1441900,71300,18211800,7607800,138160500,7785200,2128700,1211700,32214800,11395600,978600,8700,765400,1016900,11053200,6989900,2119300,752000,1226200,9106500,153100,5724600,2329900,2782100,4791300,3557800,3267100,12864300,928800,3716700,11204800,10069300,5009900,25015400,15047900,24874500,340100,1452100,11217700,4743400,39000400.0,1242800,928000,6961400,100751400,5900100,1210800,237600,529400,6657700,2317100,1917800,1653900,33600,417400,30532400,4164900,5939900,7979700,4236200,598100,731000,1130800,17947600,125300,683800,38123800,1240100,22248700,2055100,2726200,1957900,105400,4824800,8674400,1370000,2748900,6550000,5056500,905800,1647200,1629800,580800,4407100,20329100,9750000,4277400,58267200,4107600,1104800,12218800,2043700,26906600,12632400,8717000,2722900,1784600,5337600,8127300,18302000,3898800,4258600,1888500,55600,1303400,7429600,14907200,111000,49064300,2355000,19190400,18593800,3575900,290900,3227300,157700,8189800,3077300,22665300,1136600,2090100,109800,1047600,9806900,2211200,6381300,298300,17800,8917100,548300,2001900,5532000,2319400
2024-12-04,7291000,17283000,3893400,8502400,44383900,1220600,5424900,38900,1617300,52146000,41017400,2218900,8652000,13800,731800,1542800,28456700,13613700,3222500,19520600,660900,1422500,171500,4173900,501800,108200,1898100,16306200,2188300,1802100,212700,3774300,1179800,15600,69104600,5727700,974900,78600,22245800,5222800,104649000,19451700,1561200,967700,48745700,11315000,1167300,45100,1845800,1213900,10100900,6264500,3307000,1176800,1507600,21083600,90700,3795700,4147600,3871100,6203700,4608600,4572300,38092700,1115400,4979200,9122100,15798000,5981800,59995900,14301100,28137700,750900,2198300,12761100,7172600,58655300.0,1758700,1556500,6721600,86284800,7862700,1157300,270300,1065800,7346300,2046900,2304000,1784700,87800,569400,23047100,3315800,5819800,3586100,5597400,740100,928500,1307500,35447100,97000,804600,24941300,753500,31615100,2178400,2380800,1464000,91000,4471500,10333100,3437600,2794600,7246400,14240200,1119800,1529800,2261700,768800,2546500,17219600,10369700,6964600,50810900,6125500,1619700,18548200,2160900,42787600,24733100,9668200,2260600,2701200,5301200,6823500,26009400,5327200,5534900,2267700,85500,1479600,10231100,14697000,168200,42541500,1783600,18496900,8149100,4413600,248000,5457400,134000,15536000,2550200,25942700,1304500,2214900,62700,833400,8310200,1593700,8190500,364700,18500,8906300,695800,3048900,9124300,2630000
2024-12-05,7074700,9667500,6174900,13481500,40033900,1183800,7268600,36400,1672800,91533000,33599300,2178700,7355400,15700,779000,1113400,62069800,12979600,2623900,15751200,624800,2197500,132000,3187000,378900,153500,1574300,13448900,2303200,931400,201200,3328800,1201400,8700,97084600,5233900,1730000,20400,44049200,11214600,167993500,10443400,2793600,776500,41140200,11062700,1529600,12600,5081500,1388300,12639000,8115800,2629100,658200,2242300,6834100,94600,3007600,5943700,2423400,4991900,4806200,2285600,23768300,1307400,3940700,9114200,19769900,5200100,23963500,17766700,21040400,976500,2696700,12483700,6049100,89447600.0,1634800,1145100,7279800,66585800,6358400,1037300,214700,799300,6572500,2361200,1719900,2089400,151500,361300,19910400,2971300,8663800,2577500,8948700,647300,901100,1511800,50453500,96500,932500,31572100,1467700,21356200,2462200,2223500,1446100,109800,3891100,7898100,2373600,3689000,8467600,8938800,1211400,1801100,1905100,556300,2884200,28954000,8566800,5229600,81403600,5444200,1219700,11873600,2115800,28762200,10942100,10966900,3484000,2118200,9380100,5022200,21697800,3554200,4069100,2146000,47600,1625000,8466500,8081200,114000,43647900,1682200,29851100,9910000,7567600,254900,3872100,54800,9025600,2493900,29576900,751100,2028300,69800,2540800,6487200,2507300,8735900,282000,15900,6398100,2547900,1744600,12428600,2538600
2024-12-06,5365600,11045100,4295800,30862000,36870600,1115300,13138200,41000,1405700,133405400,23439400,2808800,11000900,16900,813700,1284700,85840800,11751500,2927900,16171100,1030200,1034000,111800,3970200,441200,330000,1698000,12381000,2191300,1678200,181300,4792100,1211400,39600,72455800,5432800,1020300,16700,26721800,4552300,78539100,7253800,1797600,625500,44178100,11470700,1302100,14800,2336500,1910000,7180600,10464400,2964100,512200,1896500,5295400,104400,4798300,13003600,3047100,5013200,3540700,2720200,15007800,1013100,3219900,8153700,16759200,4302700,13782500,14798100,15581100,844900,1797600,9672900,5140700,50017000.0,1282600,1355200,9918400,93640900,9701700,947400,187800,641000,5519700,1337200,2221700,1737300,44100,1121100,19915400,3624700,6058500,2458500,6545200,887200,1470100,1879400,37242700,83800,915700,28931700,1062200,21462400,1517400,2789200,1649400,100300,3761600,8389600,4069700,3483500,6493000,11390600,840000,1215400,2323100,1215200,3610500,19783600,7203100,8359200,81455800,4839600,1125100,9471100,1838800,31241500,5738900,7751100,2419700,1329700,8635300,5741200,18821000,3220400,5589600,2265100,73700,1479100,15727500,16935500,88100,31830700,2696800,20821100,13455700,4292700,200900,3885300,89700,6955500,4364500,33576800,1627400,1339800,59000,504900,7079200,2821300,6291500,315000,21500,10503400,808100,3647700,4470700,2122700
2024-12-09,6526500,58007100,3648700,34481800,44649200,1260600,17469400,112800,1633200,132073300,41998300,2573900,8924700,17400,1027300,1170500,72783700,32767300,3047000,17412600,1417300,1305100,192300,3222100,444200,221700,1803000,14141900,2833900,2304300,242700,7255400,1955000,21300,68522400,7434200,1216000,38000,76744100,8959200,68818200,11007500,2377900,690500,46819400,19162500,1771500,234400,1896000,2337500,11614000,8318600,3588700,743300,2438600,3359800,144500,3866600,7684700,3176000,7753900,4711500,2437000,10535300,1064700,4260800,8512800,16974800,5785300,17640800,15517500,22348300,878000,1518500,9699700,3880300,55677600.0,2523700,1550400,9481200,168134800,9404500,1483400,272600,1512100,7076500,3094000,1988600,1855500,81000,842900,27871000,5211000,7647100,2027000,6258600,820200,1260800,2143000,26493400,172100,930200,34660900,1995700,25389600,2265000,2462900,2056300,151900,4993800,8410300,3247200,5459500,6341100,33201100,1098000,1267500,1983500,617900,8700400,22414900,25071600,8380400,96359200,4394500,1379800,18310000,1551600,34742700,6475000,10749000,4004000,3262400,6331700,7164300,19144400,6844200,22087800,2950600,85200,2338200,10656900,11426000,290000,37464800,3212700,19111900,30314300,5627000,549600,4532600,923700,10714200,5040300,57055600,1255800,8314800,80800,1169000,9269700,1901900,9304000,450300,19000,20158000,752700,2675800,7396100,2942000
2024-12-10,5860800,23145900,4777800,16106800,36914800,865000,6768400,61600,2600800,248708800,38861800,2941300,10791100,13200,1298500,1178900,88653500,13859200,3440500,20990900,2301900,1799700,69300,2791400,461700,389900,2149500,23548500,2326100,3665700,414600,3725400,1466400,11600,43813100,7382800,742100,13100,43080500,6682900,90004800,13275600,2967800,506100,31199900,11359400,1988600,27200,1785000,1808600,8497200,12659500,2762900,657800,2301500,3322400,85700,3250000,5360600,2695200,6551300,4642000,2812400,9992900,866700,3915600,9025000,11930600,4539500,13901600,12277100,14949400,554000,1682100,15307900,6064200,48810000.0,2595700,2903200,8683600,89672500,9126200,1863000,155300,850800,9108300,1820500,2430000,1556800,52700,369600,12573000,4090500,8230900,1806500,7200500,729500,911800,1279800,27808800,108500,789600,35665800,1245600,54813000,1782600,1582500,1701000,121300,2972800,9398700,1456000,5823000,5465700,10131300,816500,1214700,2460400,449200,3399400,25017800,11497700,5329400,97563600,4089600,1485600,10835500,1676200,37234500,6033000,7751900,2672100,2771500,6552600,6219900,18469500,7109700,8221000,2689600,84400,1891000,10075800,10938900,111400,43280500,2976800,16378000,13338500,4124500,597800,6402400,309100,6697500,5125300,38907200,1281500,3489600,53500,2029800,8619200,1580200,9815500,335400,20700,26502000,959900,1671300,6748200,2003200
